"block_id","period","month_index","year","month","car_thefts","water_leak_reports","protected_facility","adjacent_block","distance_band","commercial_area"
"B026","1995-02",14,1995,2,2,1,1,0,"facility",0
"B026","1995-03",15,1995,3,1,1,1,0,"facility",0
"B026","1995-04",16,1995,4,2,2,1,0,"facility",0
"B026","1995-05",17,1995,5,1,0,1,0,"facility",0
"B026","1995-06",18,1995,6,3,1,1,0,"facility",0
"B027","1994-01",1,1994,1,3,2,1,0,"facility",0
"B027","1994-02",2,1994,2,1,1,1,0,"facility",0
"B027","1994-03",3,1994,3,3,0,1,0,"facility",0
"B027","1994-04",4,1994,4,3,0,1,0,"facility",0
"B027","1994-05",5,1994,5,1,0,1,0,"facility",0
"B027","1994-06",6,1994,6,1,0,1,0,"facility",0
"B027","1994-07",7,1994,7,5,0,1,0,"facility",0
"B027","1994-08",8,1994,8,3,0,1,0,"facility",0
"B027","1994-09",9,1994,9,0,2,1,0,"facility",0
"B027","1994-10",10,1994,10,0,1,1,0,"facility",0
"B027","1994-11",11,1994,11,0,0,1,0,"facility",0
"B027","1994-12",12,1994,12,1,1,1,0,"facility",0
"B027","1995-01",13,1995,1,1,0,1,0,"facility",0
"B027","1995-02",14,1995,2,4,4,1,0,"facility",0
"B027","1995-03",15,1995,3,1,1,1,0,"facility",0
"B027","1995-04",16,1995,4,2,2,1,0,"facility",0
"B027","1995-05",17,1995,5,0,0,1,0,"facility",0
"B027","1995-06",18,1995,6,1,2,1,0,"facility",0
"B028","1994-01",1,1994,1,3,4,1,0,"facility",1
"B028","1994-02",2,1994,2,1,1,1,0,"facility",1
"B028","1994-03",3,1994,3,2,0,1,0,"facility",1
"B028","1994-04",4,1994,4,3,0,1,0,"facility",1
"B028","1994-05",5,1994,5,4,1,1,0,"facility",1
"B028","1994-06",6,1994,6,0,0,1,0,"facility",1
"B028","1994-07",7,1994,7,5,0,1,0,"facility",1
"B028","1994-08",8,1994,8,4,0,1,0,"facility",1
"B028","1994-09",9,1994,9,0,5,1,0,"facility",1
"B028","1994-10",10,1994,10,5,3,1,0,"facility",1
"B028","1994-11",11,1994,11,2,1,1,0,"facility",1
"B028","1994-12",12,1994,12,1,2,1,0,"facility",1
"B028","1995-01",13,1995,1,1,1,1,0,"facility",1
"B028","1995-02",14,1995,2,1,0,1,0,"facility",1
"B028","1995-03",15,1995,3,3,4,1,0,"facility",1
"B028","1995-04",16,1995,4,2,0,1,0,"facility",1
"B028","1995-05",17,1995,5,1,0,1,0,"facility",1
"B028","1995-06",18,1995,6,5,0,1,0,"facility",1
"B029","1994-01",1,1994,1,4,1,1,0,"facility",1
"B029","1994-02",2,1994,2,7,3,1,0,"facility",1
"B029","1994-03",3,1994,3,2,1,1,0,"facility",1
"B029","1994-04",4,1994,4,2,1,1,0,"facility",1
"B029","1994-05",5,1994,5,9,3,1,0,"facility",1
"B029","1994-06",6,1994,6,3,1,1,0,"facility",1
"B029","1994-07",7,1994,7,3,1,1,0,"facility",1
"B029","1994-08",8,1994,8,1,0,1,0,"facility",1
"B029","1994-09",9,1994,9,3,2,1,0,"facility",1
"B029","1994-10",10,1994,10,0,0,1,0,"facility",1
"B029","1994-11",11,1994,11,4,0,1,0,"facility",1
"B029","1994-12",12,1994,12,1,1,1,0,"facility",1
"B029","1995-01",13,1995,1,3,2,1,0,"facility",1
"B029","1995-02",14,1995,2,0,2,1,0,"facility",1
"B029","1995-03",15,1995,3,0,4,1,0,"facility",1
"B029","1995-04",16,1995,4,5,1,1,0,"facility",1
"B029","1995-05",17,1995,5,4,0,1,0,"facility",1
"B029","1995-06",18,1995,6,3,1,1,0,"facility",1
"B030","1994-01",1,1994,1,1,1,1,0,"facility",1
"B030","1994-02",2,1994,2,3,2,1,0,"facility",1
"B030","1994-03",3,1994,3,4,0,1,0,"facility",1
"B030","1994-04",4,1994,4,8,3,1,0,"facility",1
"B030","1994-05",5,1994,5,5,2,1,0,"facility",1
"B030","1994-06",6,1994,6,8,2,1,0,"facility",1
"B030","1994-07",7,1994,7,5,2,1,0,"facility",1
"B030","1994-08",8,1994,8,2,0,1,0,"facility",1
"B030","1994-09",9,1994,9,4,2,1,0,"facility",1
"B030","1994-10",10,1994,10,3,3,1,0,"facility",1
"B030","1994-11",11,1994,11,4,1,1,0,"facility",1
"B030","1994-12",12,1994,12,4,5,1,0,"facility",1
"B030","1995-01",13,1995,1,2,1,1,0,"facility",1
"B030","1995-02",14,1995,2,6,1,1,0,"facility",1
"B030","1995-03",15,1995,3,3,0,1,0,"facility",1
"B030","1995-04",16,1995,4,5,1,1,0,"facility",1
"B030","1995-05",17,1995,5,4,4,1,0,"facility",1
"B030","1995-06",18,1995,6,1,3,1,0,"facility",1
"B031","1994-01",1,1994,1,6,2,1,0,"facility",1
"B031","1994-02",2,1994,2,3,0,1,0,"facility",1
"B031","1994-03",3,1994,3,5,2,1,0,"facility",1
"B031","1994-04",4,1994,4,1,2,1,0,"facility",1
"B031","1994-05",5,1994,5,3,2,1,0,"facility",1
"B031","1994-06",6,1994,6,8,0,1,0,"facility",1
"B031","1994-07",7,1994,7,4,1,1,0,"facility",1
"B031","1994-08",8,1994,8,1,2,1,0,"facility",1
"B031","1994-09",9,1994,9,4,1,1,0,"facility",1
"B031","1994-10",10,1994,10,0,1,1,0,"facility",1
"B031","1994-11",11,1994,11,1,0,1,0,"facility",1
"B031","1994-12",12,1994,12,1,1,1,0,"facility",1
"B031","1995-01",13,1995,1,1,3,1,0,"facility",1
"B031","1995-02",14,1995,2,3,0,1,0,"facility",1
"B031","1995-03",15,1995,3,2,1,1,0,"facility",1
"B031","1995-04",16,1995,4,3,3,1,0,"facility",1
"B031","1995-05",17,1995,5,0,3,1,0,"facility",1
"B031","1995-06",18,1995,6,2,4,1,0,"facility",1
"B032","1994-01",1,1994,1,2,1,1,0,"facility",1
"B032","1994-02",2,1994,2,4,1,1,0,"facility",1
"B032","1994-03",3,1994,3,0,0,1,0,"facility",1
"B032","1994-04",4,1994,4,2,2,1,0,"facility",1
"B032","1994-05",5,1994,5,2,0,1,0,"facility",1
"B032","1994-06",6,1994,6,3,4,1,0,"facility",1
"B032","1994-07",7,1994,7,4,1,1,0,"facility",1
"B032","1994-08",8,1994,8,2,0,1,0,"facility",1
"B032","1994-09",9,1994,9,1,1,1,0,"facility",1
"B032","1994-10",10,1994,10,2,1,1,0,"facility",1
"B032","1994-11",11,1994,11,3,2,1,0,"facility",1
"B032","1994-12",12,1994,12,1,1,1,0,"facility",1
"B032","1995-01",13,1995,1,3,4,1,0,"facility",1
"B032","1995-02",14,1995,2,2,1,1,0,"facility",1
"B032","1995-03",15,1995,3,4,2,1,0,"facility",1
"B032","1995-04",16,1995,4,6,4,1,0,"facility",1
"B032","1995-05",17,1995,5,1,0,1,0,"facility",1
"B032","1995-06",18,1995,6,2,1,1,0,"facility",1
"B033","1994-01",1,1994,1,3,1,1,0,"facility",1
"B033","1994-02",2,1994,2,2,2,1,0,"facility",1
"B033","1994-03",3,1994,3,4,2,1,0,"facility",1
"B033","1994-04",4,1994,4,3,2,1,0,"facility",1
"B033","1994-05",5,1994,5,5,0,1,0,"facility",1
"B033","1994-06",6,1994,6,6,0,1,0,"facility",1
"B033","1994-07",7,1994,7,3,2,1,0,"facility",1
"B033","1994-08",8,1994,8,2,3,1,0,"facility",1
"B033","1994-09",9,1994,9,1,3,1,0,"facility",1
"B033","1994-10",10,1994,10,2,4,1,0,"facility",1
"B033","1994-11",11,1994,11,3,0,1,0,"facility",1
"B033","1994-12",12,1994,12,4,1,1,0,"facility",1
"B033","1995-01",13,1995,1,6,1,1,0,"facility",1
"B033","1995-02",14,1995,2,3,1,1,0,"facility",1
"B033","1995-03",15,1995,3,1,1,1,0,"facility",1
"B033","1995-04",16,1995,4,3,2,1,0,"facility",1
"B033","1995-05",17,1995,5,5,3,1,0,"facility",1
"B033","1995-06",18,1995,6,6,1,1,0,"facility",1
"B034","1994-01",1,1994,1,1,2,1,0,"facility",1
"B034","1994-02",2,1994,2,3,0,1,0,"facility",1
"B034","1994-03",3,1994,3,6,3,1,0,"facility",1
"B034","1994-04",4,1994,4,5,2,1,0,"facility",1
"B034","1994-05",5,1994,5,2,2,1,0,"facility",1
"B034","1994-06",6,1994,6,4,5,1,0,"facility",1
"B034","1994-07",7,1994,7,4,0,1,0,"facility",1
"B034","1994-08",8,1994,8,4,1,1,0,"facility",1
"B034","1994-09",9,1994,9,2,1,1,0,"facility",1
"B034","1994-10",10,1994,10,2,1,1,0,"facility",1
"B034","1994-11",11,1994,11,2,2,1,0,"facility",1
"B034","1994-12",12,1994,12,4,1,1,0,"facility",1
"B034","1995-01",13,1995,1,3,0,1,0,"facility",1
"B034","1995-02",14,1995,2,1,2,1,0,"facility",1
"B034","1995-03",15,1995,3,2,1,1,0,"facility",1
"B034","1995-04",16,1995,4,0,2,1,0,"facility",1
"B034","1995-05",17,1995,5,2,2,1,0,"facility",1
"B034","1995-06",18,1995,6,5,2,1,0,"facility",1
"B035","1994-01",1,1994,1,1,1,1,0,"facility",0
"B035","1994-02",2,1994,2,2,1,1,0,"facility",0
"B035","1994-03",3,1994,3,2,2,1,0,"facility",0
"B035","1994-04",4,1994,4,3,1,1,0,"facility",0
"B035","1994-05",5,1994,5,5,1,1,0,"facility",0
"B035","1994-06",6,1994,6,3,2,1,0,"facility",0
"B035","1994-07",7,1994,7,2,3,1,0,"facility",0
"B035","1994-08",8,1994,8,2,1,1,0,"facility",0
"B035","1994-09",9,1994,9,1,3,1,0,"facility",0
"B035","1994-10",10,1994,10,1,3,1,0,"facility",0
"B035","1994-11",11,1994,11,2,1,1,0,"facility",0
"B035","1994-12",12,1994,12,1,3,1,0,"facility",0
"B035","1995-01",13,1995,1,2,0,1,0,"facility",0
"B035","1995-02",14,1995,2,2,1,1,0,"facility",0
"B035","1995-03",15,1995,3,1,1,1,0,"facility",0
"B035","1995-04",16,1995,4,1,3,1,0,"facility",0
"B035","1995-05",17,1995,5,2,2,1,0,"facility",0
"B035","1995-06",18,1995,6,1,1,1,0,"facility",0
"B036","1994-01",1,1994,1,2,3,1,0,"facility",1
"B036","1994-02",2,1994,2,3,0,1,0,"facility",1
"B036","1994-03",3,1994,3,7,2,1,0,"facility",1
"B036","1994-04",4,1994,4,3,0,1,0,"facility",1
"B036","1994-05",5,1994,5,6,2,1,0,"facility",1
"B036","1994-06",6,1994,6,0,1,1,0,"facility",1
"B036","1994-07",7,1994,7,0,2,1,0,"facility",1
"B036","1994-08",8,1994,8,3,3,1,0,"facility",1
"B036","1994-09",9,1994,9,4,0,1,0,"facility",1
"B036","1994-10",10,1994,10,1,2,1,0,"facility",1
"B036","1994-11",11,1994,11,4,1,1,0,"facility",1
"B036","1994-12",12,1994,12,3,1,1,0,"facility",1
"B036","1995-01",13,1995,1,2,1,1,0,"facility",1
"B036","1995-02",14,1995,2,6,3,1,0,"facility",1
"B036","1995-03",15,1995,3,1,0,1,0,"facility",1
"B036","1995-04",16,1995,4,2,2,1,0,"facility",1
"B036","1995-05",17,1995,5,2,2,1,0,"facility",1
"B036","1995-06",18,1995,6,1,3,1,0,"facility",1
"B037","1994-01",1,1994,1,4,2,1,0,"facility",1
"B037","1994-02",2,1994,2,1,2,1,0,"facility",1
"B037","1994-03",3,1994,3,1,0,1,0,"facility",1
"B037","1994-04",4,1994,4,2,4,1,0,"facility",1
"B037","1994-05",5,1994,5,4,2,1,0,"facility",1
"B037","1994-06",6,1994,6,0,0,1,0,"facility",1
"B037","1994-07",7,1994,7,4,0,1,0,"facility",1
"B037","1994-08",8,1994,8,2,2,1,0,"facility",1
"B037","1994-09",9,1994,9,1,1,1,0,"facility",1
"B037","1994-10",10,1994,10,2,2,1,0,"facility",1
"B037","1994-11",11,1994,11,3,1,1,0,"facility",1
"B037","1994-12",12,1994,12,0,1,1,0,"facility",1
"B037","1995-01",13,1995,1,1,0,1,0,"facility",1
"B037","1995-02",14,1995,2,3,1,1,0,"facility",1
"B037","1995-03",15,1995,3,1,4,1,0,"facility",1
"B037","1995-04",16,1995,4,2,1,1,0,"facility",1
"B037","1995-05",17,1995,5,1,0,1,0,"facility",1
"B037","1995-06",18,1995,6,0,2,1,0,"facility",1
"B038","1994-01",1,1994,1,3,1,1,0,"facility",0
"B038","1994-02",2,1994,2,2,2,1,0,"facility",0
"B038","1994-03",3,1994,3,3,1,1,0,"facility",0
"B038","1994-04",4,1994,4,2,0,1,0,"facility",0
"B038","1994-05",5,1994,5,0,1,1,0,"facility",0
"B038","1994-06",6,1994,6,2,0,1,0,"facility",0
"B038","1994-07",7,1994,7,3,2,1,0,"facility",0
"B038","1994-08",8,1994,8,1,3,1,0,"facility",0
"B038","1994-09",9,1994,9,0,0,1,0,"facility",0
"B038","1994-10",10,1994,10,2,1,1,0,"facility",0
"B038","1994-11",11,1994,11,2,3,1,0,"facility",0
"B038","1994-12",12,1994,12,0,1,1,0,"facility",0
"B038","1995-01",13,1995,1,2,1,1,0,"facility",0
"B038","1995-02",14,1995,2,4,0,1,0,"facility",0
"B038","1995-03",15,1995,3,1,2,1,0,"facility",0
"B038","1995-04",16,1995,4,3,3,1,0,"facility",0
"B038","1995-05",17,1995,5,2,1,1,0,"facility",0
"B038","1995-06",18,1995,6,1,0,1,0,"facility",0
"B039","1994-01",1,1994,1,4,3,1,0,"facility",1
"B039","1994-02",2,1994,2,1,2,1,0,"facility",1
"B039","1994-03",3,1994,3,1,1,1,0,"facility",1
"B039","1994-04",4,1994,4,2,1,1,0,"facility",1
"B039","1994-05",5,1994,5,6,1,1,0,"facility",1
"B039","1994-06",6,1994,6,2,0,1,0,"facility",1
"B039","1994-07",7,1994,7,2,0,1,0,"facility",1
"B039","1994-08",8,1994,8,1,0,1,0,"facility",1
"B039","1994-09",9,1994,9,1,0,1,0,"facility",1
"B039","1994-10",10,1994,10,2,0,1,0,"facility",1
"B039","1994-11",11,1994,11,3,2,1,0,"facility",1
"B039","1994-12",12,1994,12,2,0,1,0,"facility",1
"B039","1995-01",13,1995,1,5,5,1,0,"facility",1
"B039","1995-02",14,1995,2,1,1,1,0,"facility",1
"B039","1995-03",15,1995,3,4,0,1,0,"facility",1
"B039","1995-04",16,1995,4,4,0,1,0,"facility",1
"B039","1995-05",17,1995,5,2,2,1,0,"facility",1
"B039","1995-06",18,1995,6,0,2,1,0,"facility",1
"B040","1994-01",1,1994,1,5,1,1,0,"facility",1
"B040","1994-02",2,1994,2,6,0,1,0,"facility",1
"B040","1994-03",3,1994,3,3,1,1,0,"facility",1
"B040","1994-04",4,1994,4,2,0,1,0,"facility",1
"B040","1994-05",5,1994,5,1,3,1,0,"facility",1
"B040","1994-06",6,1994,6,2,1,1,0,"facility",1
"B040","1994-07",7,1994,7,3,1,1,0,"facility",1
"B040","1994-08",8,1994,8,2,0,1,0,"facility",1
"B040","1994-09",9,1994,9,1,0,1,0,"facility",1
"B040","1994-10",10,1994,10,3,1,1,0,"facility",1
"B040","1994-11",11,1994,11,1,3,1,0,"facility",1
"B040","1994-12",12,1994,12,3,0,1,0,"facility",1
"B040","1995-01",13,1995,1,3,1,1,0,"facility",1
"B040","1995-02",14,1995,2,2,4,1,0,"facility",1
"B040","1995-03",15,1995,3,1,1,1,0,"facility",1
"B040","1995-04",16,1995,4,5,3,1,0,"facility",1
"B040","1995-05",17,1995,5,2,2,1,0,"facility",1
"B040","1995-06",18,1995,6,5,1,1,0,"facility",1
"B041","1994-01",1,1994,1,6,1,1,0,"facility",0
"B041","1994-02",2,1994,2,2,4,1,0,"facility",0
"B041","1994-03",3,1994,3,0,2,1,0,"facility",0
"B041","1994-04",4,1994,4,5,0,1,0,"facility",0
"B041","1994-05",5,1994,5,0,2,1,0,"facility",0
"B041","1994-06",6,1994,6,3,1,1,0,"facility",0
"B041","1994-07",7,1994,7,3,2,1,0,"facility",0
"B041","1994-08",8,1994,8,1,1,1,0,"facility",0
"B041","1994-09",9,1994,9,1,1,1,0,"facility",0
"B041","1994-10",10,1994,10,0,2,1,0,"facility",0
"B041","1994-11",11,1994,11,0,2,1,0,"facility",0
"B041","1994-12",12,1994,12,4,2,1,0,"facility",0
"B041","1995-01",13,1995,1,1,2,1,0,"facility",0
"B041","1995-02",14,1995,2,3,1,1,0,"facility",0
"B041","1995-03",15,1995,3,1,1,1,0,"facility",0
"B041","1995-04",16,1995,4,1,1,1,0,"facility",0
"B041","1995-05",17,1995,5,1,1,1,0,"facility",0
"B041","1995-06",18,1995,6,2,1,1,0,"facility",0
"B042","1994-01",1,1994,1,2,0,1,0,"facility",0
"B042","1994-02",2,1994,2,4,1,1,0,"facility",0
"B042","1994-03",3,1994,3,3,2,1,0,"facility",0
"B042","1994-04",4,1994,4,5,1,1,0,"facility",0
"B042","1994-05",5,1994,5,5,2,1,0,"facility",0
"B042","1994-06",6,1994,6,2,0,1,0,"facility",0
"B042","1994-07",7,1994,7,3,1,1,0,"facility",0
"B042","1994-08",8,1994,8,2,2,1,0,"facility",0
"B042","1994-09",9,1994,9,3,1,1,0,"facility",0
"B042","1994-10",10,1994,10,0,0,1,0,"facility",0
"B042","1994-11",11,1994,11,3,2,1,0,"facility",0
"B042","1994-12",12,1994,12,2,0,1,0,"facility",0
"B042","1995-01",13,1995,1,2,4,1,0,"facility",0
"B042","1995-02",14,1995,2,1,1,1,0,"facility",0
"B042","1995-03",15,1995,3,4,1,1,0,"facility",0
"B042","1995-04",16,1995,4,2,4,1,0,"facility",0
"B042","1995-05",17,1995,5,1,1,1,0,"facility",0
"B042","1995-06",18,1995,6,5,1,1,0,"facility",0
"B043","1994-01",1,1994,1,0,1,1,0,"facility",1
"B043","1994-02",2,1994,2,2,2,1,0,"facility",1
"B043","1994-03",3,1994,3,2,1,1,0,"facility",1
"B043","1994-04",4,1994,4,3,0,1,0,"facility",1
"B043","1994-05",5,1994,5,4,2,1,0,"facility",1
"B043","1994-06",6,1994,6,4,1,1,0,"facility",1
"B043","1994-07",7,1994,7,1,2,1,0,"facility",1
"B043","1994-08",8,1994,8,5,0,1,0,"facility",1
"B043","1994-09",9,1994,9,0,1,1,0,"facility",1
"B043","1994-10",10,1994,10,3,0,1,0,"facility",1
"B043","1994-11",11,1994,11,1,0,1,0,"facility",1
"B043","1994-12",12,1994,12,2,1,1,0,"facility",1
"B043","1995-01",13,1995,1,1,1,1,0,"facility",1
"B043","1995-02",14,1995,2,0,2,1,0,"facility",1
"B043","1995-03",15,1995,3,0,2,1,0,"facility",1
"B043","1995-04",16,1995,4,0,0,1,0,"facility",1
"B043","1995-05",17,1995,5,2,2,1,0,"facility",1
"B043","1995-06",18,1995,6,2,2,1,0,"facility",1
"B044","1994-01",1,1994,1,1,0,1,0,"facility",0
"B044","1994-02",2,1994,2,1,1,1,0,"facility",0
"B044","1994-03",3,1994,3,4,1,1,0,"facility",0
"B044","1994-04",4,1994,4,4,2,1,0,"facility",0
"B044","1994-05",5,1994,5,2,0,1,0,"facility",0
"B044","1994-06",6,1994,6,6,0,1,0,"facility",0
"B044","1994-07",7,1994,7,7,3,1,0,"facility",0
"B044","1994-08",8,1994,8,1,2,1,0,"facility",0
"B044","1994-09",9,1994,9,1,4,1,0,"facility",0
"B044","1994-10",10,1994,10,3,1,1,0,"facility",0
"B044","1994-11",11,1994,11,2,3,1,0,"facility",0
"B044","1994-12",12,1994,12,2,0,1,0,"facility",0
"B044","1995-01",13,1995,1,1,1,1,0,"facility",0
"B044","1995-02",14,1995,2,4,2,1,0,"facility",0
"B044","1995-03",15,1995,3,1,2,1,0,"facility",0
"B044","1995-04",16,1995,4,0,1,1,0,"facility",0
"B044","1995-05",17,1995,5,4,4,1,0,"facility",0
"B044","1995-06",18,1995,6,4,2,1,0,"facility",0
"B045","1994-01",1,1994,1,1,4,1,0,"facility",0
"B045","1994-02",2,1994,2,3,3,1,0,"facility",0
"B045","1994-03",3,1994,3,6,1,1,0,"facility",0
"B045","1994-04",4,1994,4,3,3,1,0,"facility",0
"B045","1994-05",5,1994,5,2,3,1,0,"facility",0
"B045","1994-06",6,1994,6,12,0,1,0,"facility",0
"B045","1994-07",7,1994,7,3,0,1,0,"facility",0
"B045","1994-08",8,1994,8,6,4,1,0,"facility",0
"B045","1994-09",9,1994,9,3,3,1,0,"facility",0
"B045","1994-10",10,1994,10,0,1,1,0,"facility",0
"B045","1994-11",11,1994,11,1,3,1,0,"facility",0
"B045","1994-12",12,1994,12,1,0,1,0,"facility",0
"B045","1995-01",13,1995,1,1,0,1,0,"facility",0
"B045","1995-02",14,1995,2,1,1,1,0,"facility",0
"B045","1995-03",15,1995,3,0,1,1,0,"facility",0
"B045","1995-04",16,1995,4,3,1,1,0,"facility",0
"B045","1995-05",17,1995,5,3,1,1,0,"facility",0
"B045","1995-06",18,1995,6,4,3,1,0,"facility",0
"B046","1994-01",1,1994,1,4,0,1,0,"facility",1
"B046","1994-02",2,1994,2,2,1,1,0,"facility",1
"B046","1994-03",3,1994,3,4,1,1,0,"facility",1
"B046","1994-04",4,1994,4,0,2,1,0,"facility",1
"B046","1994-05",5,1994,5,5,1,1,0,"facility",1
"B046","1994-06",6,1994,6,2,0,1,0,"facility",1
"B046","1994-07",7,1994,7,1,1,1,0,"facility",1
"B046","1994-08",8,1994,8,3,3,1,0,"facility",1
"B046","1994-09",9,1994,9,4,1,1,0,"facility",1
"B046","1994-10",10,1994,10,3,1,1,0,"facility",1
"B046","1994-11",11,1994,11,4,2,1,0,"facility",1
"B046","1994-12",12,1994,12,1,2,1,0,"facility",1
"B046","1995-01",13,1995,1,2,0,1,0,"facility",1
"B046","1995-02",14,1995,2,1,0,1,0,"facility",1
"B046","1995-03",15,1995,3,4,0,1,0,"facility",1
"B046","1995-04",16,1995,4,1,1,1,0,"facility",1
"B046","1995-05",17,1995,5,1,2,1,0,"facility",1
"B046","1995-06",18,1995,6,0,2,1,0,"facility",1
"B047","1994-01",1,1994,1,3,1,1,0,"facility",1
"B047","1994-02",2,1994,2,3,3,1,0,"facility",1
"B047","1994-03",3,1994,3,3,2,1,0,"facility",1
"B047","1994-04",4,1994,4,1,1,1,0,"facility",1
"B047","1994-05",5,1994,5,6,1,1,0,"facility",1
"B047","1994-06",6,1994,6,2,3,1,0,"facility",1
"B047","1994-07",7,1994,7,1,2,1,0,"facility",1
"B047","1994-08",8,1994,8,1,2,1,0,"facility",1
"B047","1994-09",9,1994,9,3,1,1,0,"facility",1
"B047","1994-10",10,1994,10,0,2,1,0,"facility",1
"B047","1994-11",11,1994,11,1,0,1,0,"facility",1
"B047","1994-12",12,1994,12,2,0,1,0,"facility",1
"B047","1995-01",13,1995,1,0,2,1,0,"facility",1
"B047","1995-02",14,1995,2,2,2,1,0,"facility",1
"B047","1995-03",15,1995,3,0,1,1,0,"facility",1
"B047","1995-04",16,1995,4,2,3,1,0,"facility",1
"B047","1995-05",17,1995,5,2,0,1,0,"facility",1
"B047","1995-06",18,1995,6,3,3,1,0,"facility",1
"B048","1994-01",1,1994,1,3,6,1,0,"facility",1
"B048","1994-02",2,1994,2,3,3,1,0,"facility",1
"B048","1994-03",3,1994,3,2,2,1,0,"facility",1
"B048","1994-04",4,1994,4,3,4,1,0,"facility",1
"B048","1994-05",5,1994,5,6,2,1,0,"facility",1
"B048","1994-06",6,1994,6,1,1,1,0,"facility",1
"B048","1994-07",7,1994,7,3,1,1,0,"facility",1
"B048","1994-08",8,1994,8,1,2,1,0,"facility",1
"B048","1994-09",9,1994,9,0,2,1,0,"facility",1
"B048","1994-10",10,1994,10,3,2,1,0,"facility",1
"B048","1994-11",11,1994,11,2,3,1,0,"facility",1
"B048","1994-12",12,1994,12,3,4,1,0,"facility",1
"B048","1995-01",13,1995,1,0,4,1,0,"facility",1
"B048","1995-02",14,1995,2,6,3,1,0,"facility",1
"B048","1995-03",15,1995,3,2,2,1,0,"facility",1
"B048","1995-04",16,1995,4,1,1,1,0,"facility",1
"B048","1995-05",17,1995,5,4,2,1,0,"facility",1
"B048","1995-06",18,1995,6,3,2,1,0,"facility",1
"B049","1994-01",1,1994,1,4,2,1,0,"facility",1
"B049","1994-02",2,1994,2,4,1,1,0,"facility",1
"B049","1994-03",3,1994,3,5,0,1,0,"facility",1
"B049","1994-04",4,1994,4,3,0,1,0,"facility",1
"B049","1994-05",5,1994,5,1,1,1,0,"facility",1
"B049","1994-06",6,1994,6,3,1,1,0,"facility",1
"B049","1994-07",7,1994,7,7,3,1,0,"facility",1
"B049","1994-08",8,1994,8,4,3,1,0,"facility",1
"B049","1994-09",9,1994,9,4,1,1,0,"facility",1
"B049","1994-10",10,1994,10,3,1,1,0,"facility",1
"B049","1994-11",11,1994,11,1,1,1,0,"facility",1
"B049","1994-12",12,1994,12,1,1,1,0,"facility",1
"B049","1995-01",13,1995,1,4,5,1,0,"facility",1
"B049","1995-02",14,1995,2,4,2,1,0,"facility",1
"B049","1995-03",15,1995,3,4,0,1,0,"facility",1
"B049","1995-04",16,1995,4,1,0,1,0,"facility",1
"B049","1995-05",17,1995,5,4,2,1,0,"facility",1
"B049","1995-06",18,1995,6,1,2,1,0,"facility",1
"B050","1994-01",1,1994,1,0,1,1,0,"facility",1
"B050","1994-02",2,1994,2,2,0,1,0,"facility",1
"B050","1994-03",3,1994,3,3,1,1,0,"facility",1
"B050","1994-04",4,1994,4,5,1,1,0,"facility",1
"B050","1994-05",5,1994,5,5,5,1,0,"facility",1
"B050","1994-06",6,1994,6,5,1,1,0,"facility",1
"B050","1994-07",7,1994,7,3,3,1,0,"facility",1
"B050","1994-08",8,1994,8,2,2,1,0,"facility",1
"B050","1994-09",9,1994,9,1,3,1,0,"facility",1
"B050","1994-10",10,1994,10,4,4,1,0,"facility",1
"B050","1994-11",11,1994,11,2,1,1,0,"facility",1
"B050","1994-12",12,1994,12,6,0,1,0,"facility",1
"B050","1995-01",13,1995,1,2,2,1,0,"facility",1
"B050","1995-02",14,1995,2,0,2,1,0,"facility",1
"B050","1995-03",15,1995,3,3,1,1,0,"facility",1
"B050","1995-04",16,1995,4,4,3,1,0,"facility",1
"B050","1995-05",17,1995,5,3,2,1,0,"facility",1
"B050","1995-06",18,1995,6,0,2,1,0,"facility",1
"B051","1994-01",1,1994,1,4,0,1,0,"facility",0
"B051","1994-02",2,1994,2,6,1,1,0,"facility",0
"B051","1994-03",3,1994,3,3,0,1,0,"facility",0
"B051","1994-04",4,1994,4,3,1,1,0,"facility",0
"B051","1994-05",5,1994,5,2,2,1,0,"facility",0
"B051","1994-06",6,1994,6,5,1,1,0,"facility",0
"B051","1994-07",7,1994,7,4,0,1,0,"facility",0
"B051","1994-08",8,1994,8,1,2,1,0,"facility",0
"B051","1994-09",9,1994,9,1,2,1,0,"facility",0
"B051","1994-10",10,1994,10,1,0,1,0,"facility",0
"B051","1994-11",11,1994,11,2,3,1,0,"facility",0
"B051","1994-12",12,1994,12,3,3,1,0,"facility",0
"B051","1995-01",13,1995,1,2,3,1,0,"facility",0
"B051","1995-02",14,1995,2,4,1,1,0,"facility",0
"B051","1995-03",15,1995,3,1,3,1,0,"facility",0
"B051","1995-04",16,1995,4,1,2,1,0,"facility",0
"B051","1995-05",17,1995,5,0,0,1,0,"facility",0
"B051","1995-06",18,1995,6,0,4,1,0,"facility",0
"B052","1994-01",1,1994,1,10,3,1,0,"facility",1
"B052","1994-02",2,1994,2,2,0,1,0,"facility",1
"B052","1994-03",3,1994,3,6,3,1,0,"facility",1
"B052","1994-04",4,1994,4,1,1,1,0,"facility",1
"B052","1994-05",5,1994,5,3,3,1,0,"facility",1
"B052","1994-06",6,1994,6,6,0,1,0,"facility",1
"B052","1994-07",7,1994,7,2,2,1,0,"facility",1
"B052","1994-08",8,1994,8,1,3,1,0,"facility",1
"B052","1994-09",9,1994,9,3,3,1,0,"facility",1
